Wavelength (nm),POM,POM.01,POM.02,POM.03,POM.04,POM.05,POM.06,POM.07,POM.08,POM.09,POM.10,POM.11,POM.12,POM.13,POM.14,POM.15,PETG,PETG.01,PETG.02,PETG.03,PETG.04,PETG.05,PETG.06,PETG.07,PETG.08,PETG.09,PETG.10,PETG.11,PETG.12,PETG.13,PETG.14,PETG.15,PETG.16,PETG.17,PETG.18,PETG.19,PETG.20,PETG.21,PETG.22,PETG.23,PETG.24,PETG.25,PET,PET.01,PET.02,PET.03,PET.04,PET.05,PET.06,PET.07,PET.08,PET.09,PMMA,PMMA.01,PMMA.02,PMMA.03,PMMA.04,PMMA.05,PMMA.06,PMMA.07,PMMA.08,PMMA.09,PMMA.10,PMMA.11,PMMA.12,PMMA.13,PMMA.14,PMMA.15,PMMA.16,PMMA.17,PMMA.18,PMMA.19,PMMA.20,PMMA.21,PMMA.22,PMMA.23,PMMA.24,PMMA.25,PMMA.26,PMMA.27,PVC,PVC.01,PVC.02,PVC.03,PVC.04,PVC.05,PVC.06,PVC.07,PVC.08,PVC.09,PVC.10,PVC.11,PVC.12,PVC.13,PVC.14,PVC.15,PVC.16,PVC.17,PVC.18,PVC.19,PVC.20,PVC.21,PVC.22,PVC.23,PVC.24,PVC.25,PVC.26,HDPE,HDPE.01,HDPE.02,HDPE.03,HDPE.04,HDPE.05,HDPE.06,HDPE.07,HDPE.08,HDPE.09,HDPE.10,HDPE.11,HDPE.12,HDPE.13,HDPE.14,HDPE.15,HDPE.16,HDPE.17,HDPE.18,HDPE.19,HDPE.20,HDPE.21,HDPE.22,HDPE.23,LDPE,LDPE.01,LDPE.02,LDPE.03,LDPE.04,LDPE.05,PP,PP.01,PP.02,PP.03,PP.04,PP.05,PP.06,PP.07,PP.08,PP.09,PP.10,PP.11,PP.12,PP.13,PP.14,PP.15,PP.16,PP.17,PP.18,PP.19,PP.20,PP.21,PP.22,PP.23,PP.24,PP.25,PP.26,PP.27,PP.28,PP.29,PP.30,PP.31,PP.32,PP.33,PP.34,PA66,PA66.01,PA66.02,PA66.03,PA66.04,PA66.05,PA6,PA6.01,PA6.02,PA6.03,PA6.04,PA6.05,PA6.06,PA6.07,PA6.08,PA6.09,PA6.10,PA6.11,PA6.12,PA6.13,PA6.14,PA6.15,PA6.16,PA66.06,PA66.07,PA66.08,PA66.09,PA66.10,PS,PS.01,PS.02,PS.03,PS.04,PS.05,PS.06,PS.07,PS.08,PS.09,PS.10,PS.11,PS.12,PS.13,PS.14,PS.15,PS.16,PS.17,PS.18,PS.19,PS.20,PET.10,PET.11,PET.12,PET.13,PET.14,PET.15,PET.16,PET.17,PET.18,PET.19,PET.20,PET.21,PET.22,PET.23,PET.24,PET.25,PET.26,PET.27,PET.28,PET.29,PET.30,PET.31,PET.32,PET.33,PET.34,PET.35,PET.36,PLA,PLA.01,PLA.02,PLA.03,PLA.04,PLA.05,PLA.06,PLA.07,PLA.08,PLA.09,PLA.10,PLA.11,PLA.12,PLA.13,PLA.14,PLA.15,PLA.16,PLA.17,PLA.18,PLA.19,PLA.20,PLA.21,TPU,TPU.01,TPU.02,TPU.03,TPU.04,TPU.05,TPU.06,TPU.07,TPU.08,TPU.09,TPU.10,TPU.11,TPU.12,TPU.13,TPU.14,ABS,ABS.01,ABS.02,ABS.03,ABS.04,ABS.05,ABS.06,ABS.07,ABS.08,ABS.09,ABS.10,ABS.11,ABS.12,ABS.13,ABS.14,ABS.15,PC,PC.01,PC.02,PC.03,PC.04,PC.05,PC.06,PC.07,PC.08,PC.09,PC.10,PC.11,PC.12,PC.13,PC.14,PC.15,PC.16,PC.17,PC.18,PC.19,PC.20,PC.21,PC.22,PC.23,PC.24,PC.25,PC.26,PC.27,PC.28,PC.29,PC.30,PC.31,PC.32
1883.8582677165355,25329,6998,24547,25413,24916,24049,25355,24841,25136,24913,24222,25042,24864,24865,24594,21691,60102,60066,60006,59975,59977,52176,52216,53551,49282,51228,60025,60094,60577,59889,59849,52107,50045,52347,51493,50685,60058,60026,60034,59871,59890,59798,62833,63248,63152,63069,63070,63188,63144,63093,63122,63185,51403,49463,46786,47081,48197,47262,47853,42548,50464,44802,59223,59302,55958,53014,51589,54995,42256,47981,47549,37707,38729,50843,33982,42779,40543,29933,38847,29721,37977,37575,36912,37474,37195,23634,25667,22705,22968,24719,22357,21559,17779,21714,20912,21401,16516,17326,25076,19254,21264,36653,36860,36443,21513,36420,32252,30275,33480,29838,29776,27957,30347,30703,31356,27540,28398,23136,22540,22920,23819,21260,22686,50068,40003,50954,50716,38443,50157,35974,35650,52505,47692,50372,51255,49550,49944,18907,23741,22455,23666,25223,19661,21219,31237,34177,33068,30097,31777,31243,29400,36429,36600,36544,35781,36675,36342,36055,35751,34833,35407,33371,33711,34365,25239,24186,24154,26171,23023,24750,24734,23710,19596,20731,22086,21323,26046,20772,52736,57383,55295,55132,56712,54496,49234,44145,43465,45988,48965,54195,51886,50152,53022,52604,50557,22837,18571,22648,21697,26515,60735,57889,57999,57739,57843,57314,3190,15386,1060,2158,11745,39300,39481,39094,39292,38123,36666,37188,36491,35524,35828,63156,63122,26546,63003,63048,62592,62842,62407,62892,63216,63381,63298,63180,63345,63365,63345,20514,22231,18981,23344,27153,55129,57008,56208,52120,53661,55387,22325,20302,22711,22679,20998,51841,51753,52465,50797,50195,51151,50125,50207,51987,49228,49424,29157,28686,29508,49501,29269,23746,43918,50293,37331,51088,41626,48928,41985,51383,44812,41117,48821,37596,48764,41460,41438,44067,43367,38680,35173,38010,42538,37119,38012,37560,39431,36835,36061,37168,33223,36914,38650,56257,56272,56134,56152,55973,56197,56402,55632,56355,56132,56259,56244,56201,56277,56221,56286,56178,56388,56408,56877,56397,56957,56446,56310,55864,56357,56234,56721,56465,56381,56232,56210,56044
1887.007874015748,25840,7470,25017,25933,25367,24483,25811,25367,25594,25409,24605,25534,25477,25403,25065,22147,58606,58553,58502,58472,58480,49213,49378,50342,46409,48065,58523,58578,59028,58380,58344,49340,47086,49453,48609,47662,58611,58537,58552,58388,58413,58300,61090,61755,61671,61437,61564,61578,61631,61537,61591,61685,49885,48128,43252,45178,46368,45605,46357,40730,49188,43189,56658,56753,53633,50647,47791,50247,39824,45964,45583,35711,36047,51839,31542,40161,37910,27021,36050,31777,39054,38686,37982,38557,38283,22693,24932,22014,22126,24004,23122,22221,18341,22422,21564,22058,17186,18336,25903,19993,22080,37245,37549,37045,21915,36999,33948,31065,34111,30734,30619,28602,31249,31476,32131,28353,29077,22551,21746,21782,23037,20654,21721,50635,41119,51494,51280,39360,50727,37045,36564,53025,48242,50896,51773,50090,50482,18116,22815,21729,22680,23881,19118,20399,32006,34871,33896,30951,32502,31781,29882,37177,37371,37352,36578,37513,37141,36832,36373,35548,36078,34073,34399,35111,25787,24671,24684,26540,23306,25019,25216,24238,18682,19662,21158,20488,24697,19946,50631,55467,53200,53000,54512,52786,46957,42104,41824,44054,46955,52233,50119,48147,51081,50609,48712,21963,17533,21854,20808,25660,60756,57965,58078,57811,57882,57395,4212,16207,1930,3016,11813,40260,40475,40088,40319,39121,37635,38158,37417,36445,36745,61595,61518,25070,61457,61366,61081,61305,60921,61362,61676,61964,61848,61739,61930,61948,61930,19412,21275,17932,22648,25996,53631,55394,54604,50537,52153,53666,21625,19682,21974,21725,20367,50034,49925,50677,49140,48339,49426,47940,48147,49766,46760,47186,27119,26387,27116,50507,26675,21126,43110,49707,36528,50462,40759,48278,41267,50715,44061,40236,48060,36692,48144,40661,40641,43847,42832,38117,34434,37203,41967,36502,37299,37555,39590,36962,36182,37325,33137,37029,38766,55384,55397,55264,55261,55098,55316,55521,54737,55479,55253,55371,55347,55308,55380,55328,55421,55328,55515,55543,55994,55531,56092,55589,55445,55014,55499,55377,55856,55596,55531,55364,55378,55190
1890.1574803149606,26345,7924,25554,26454,25798,24918,26273,25909,26033,25893,24968,26003,26072,25928,25542,22597,56780,56709,56667,56639,56655,45618,45900,46525,42949,44215,56691,56740,57141,56539,56509,45948,43498,45939,45102,43984,56825,56718,56740,56574,56606,56472,58984,59966,59893,59468,59770,59603,59822,59675,59763,59893,47900,46355,39508,42770,44122,43594,44601,38568,47621,41279,53737,53849,50842,47789,43337,44754,36899,43533,43175,33264,32825,52803,28610,36894,34761,23592,32683,33961,40144,39808,39070,39634,39375,21734,24365,21465,21304,23378,23948,22915,18881,23163,22211,22687,17978,19413,26704,20775,22882,37767,38176,37581,22315,37537,35733,31716,34582,31495,31329,29121,31974,32147,32792,28996,29637,21964,21029,20854,22311,20075,20884,50916,41946,51758,51543,40003,51010,37819,37301,53334,48607,51222,52084,50435,50818,17508,21968,21054,21720,22743,18500,19727,32774,35557,34706,31753,33236,32386,30396,37903,38137,38152,37374,38338,37918,37585,37008,36266,36778,34818,35101,35855,26401,25124,25226,26857,23571,25247,25655,24702,17563,18587,20116,19591,23236,19105,48178,53127,50627,50534,51925,50766,44410,39805,39996,41895,44600,49907,48037,45841,48874,48332,46610,20981,16424,20945,19904,24843,60560,57943,58056,57784,57820,57378,5266,17056,3023,3982,11865,41166,41412,41051,41279,40082,38586,39085,38320,37335,37630,59711,59580,23617,59608,59312,59295,59488,59140,59552,59828,60261,60108,60013,60231,60249,60234,18426,20223,16858,22003,24865,51785,53315,52540,48541,50171,51503,20877,19296,21333,20884,19871,47788,47637,48456,47055,45990,47281,45245,45622,47030,43723,44480,24557,23544,24198,51446,23645,18058,41898,48725,35333,49425,39479,47245,40201,49639,42913,39011,46888,35398,47106,39456,39426,43274,41899,37180,33390,36026,41074,35498,36176,37314,39526,36908,36082,37288,32795,36942,38666,54400,54413,54286,54259,54112,54323,54531,53743,54495,54264,54372,54338,54306,54371,54325,54454,54377,54539,54575,55010,54564,55119,54630,54479,54062,54538,54422,54890,54623,54580,54393,54438,54234
1893.3070866141734,26825,8328,26120,26950,26201,25329,26719,26439,26436,26345,25293,26430,26626,26416,26003,23013,54762,54674,54640,54613,54639,41630,42013,42351,39127,39929,54665,54715,55058,54505,54483,42156,39515,42039,41204,39896,54837,54706,54735,54569,54606,54450,56656,58008,57945,57297,57814,57387,57844,57635,57768,57935,45578,44254,35719,39983,41573,41358,42689,36206,45862,39200,50683,50814,47737,44580,38519,38925,33660,40828,40462,30531,29263,53705,25350,33161,31276,19825,28935,36247,41276,40968,40208,40738,40503,20767,23933,21006,20499,22832,24829,23646,19407,23939,22856,23299,18891,20556,27502,21622,23686,38237,38749,38069,22729,38054,37609,32247,34928,32132,31928,29542,32546,32745,33358,29482,30100,21324,20361,20147,21642,19499,20144,50935,42498,51774,51529,40387,51033,38307,37870,53459,48817,51377,52216,50615,50980,17037,21176,20399,20787,21820,17787,19171,33561,36267,35502,32518,34007,33078,30959,38630,38917,38963,38187,39165,38691,38338,37684,37001,37516,35620,35843,36610,27073,25562,25794,27176,23851,25480,26074,25132,16288,17537,18997,18649,21715,18244,45454,50440,47683,47807,49051,48462,41701,37346,38007,39575,41992,47288,45688,43313,46454,45851,44315,19913,15280,19938,18997,24072,60172,57853,57963,57689,57690,57293,6360,17940,4309,5056,11944,42024,42293,41980,42176,41004,39509,39967,39197,38194,38483,57630,57445,22213,57582,57020,57359,57515,57191,57584,57804,58392,58203,58121,58369,58388,58377,17565,19080,15803,21395,23793,49674,50872,50116,46230,47829,48995,20081,19094,20773,20178,19466,45256,45042,45949,44689,43314,44866,42216,42784,43940,40304,41463,21634,20324,20961,52348,20379,14710,40339,47388,33802,48035,37845,45875,38829,48216,41426,37499,45372,33778,45694,37903,37852,42434,40656,35953,32126,34580,39947,34195,34743,36917,39311,36739,35820,37122,32276,36720,38410,53412,53428,53307,53253,53121,53326,53539,52757,53510,53275,53370,53329,53303,53358,53320,53491,53430,53567,53611,54031,53599,54144,53674,53517,53112,53581,53474,53929,53650,53633,53424,53496,53282
1896.4566929133857,27263,8660,26669,27397,26570,25691,27130,26928,26791,26750,25565,26800,27127,26849,26430,23374,52732,52626,52601,52575,52611,37559,38024,38140,35237,35538,52625,52680,52962,52458,52446,38266,35446,38062,37222,35723,52825,52679,52714,52547,52590,52413,54290,56046,55992,55104,55860,55092,55857,55583,55771,55975,43100,41983,32069,37002,38873,39059,40745,33818,44037,37105,47757,47905,44504,41203,33694,33241,30334,38031,37624,27727,25622,54537,21989,29220,27698,15957,25065,38592,42476,42193,41422,41903,41697,19806,23573,20570,19703,22335,25747,24406,19926,24736,23493,23905,19906,21754,28316,22546,24509,38669,39279,38531,23165,38562,39559,32683,35182,32660,32440,29890,32999,33294,33843,29834,30482,20573,19705,19631,21022,18899,19453,50758,42833,51605,51304,40561,50859,38563,38295,53455,48916,51411,52221,50677,51018,16632,20399,19727,19878,21083,16974,18675,34386,37030,36294,33271,34837,33861,31574,39385,39732,39806,39035,40015,39484,39119,38421,37771,38299,36489,36649,37392,27783,26004,26394,27547,24176,25765,26500,25562,14935,16532,17849,17683,20181,17360,42534,47488,44482,44887,45987,45899,38922,34812,35871,37142,39222,44446,43116,40635,43864,43230,41876,18783,14138,18856,18091,23335,59637,57734,57838,57565,57535,57180,7531,18886,5755,6247,12111,42856,43133,42883,43029,41899,40401,40810,40057,39035,39316,55521,55288,20869,55536,54666,55428,55544,55235,55615,55771,56515,56291,56217,56500,56520,56512,16814,17869,14817,20802,22802,47424,48221,47488,43754,45298,46288,19247,18990,20267,19607,19088,42633,42339,43343,42228,40529,42363,39075,39824,40708,36740,38328,18570,16957,17677,53237,17120,11297,38525,45774,32026,46382,35955,44247,37222,46539,39687,35782,43615,31931,43992,36096,36015,41452,39236,34569,30766,33008,38708,32726,33148,36472,39040,36536,35479,36918,31682,36452,38080,52554,52574,52458,52377,52260,52460,52680,51912,52657,52417,52499,52452,52434,52476,52446,52663,52616,52729,52780,53188,52767,53297,52849,52690,52291,52755,52660,53100,52810,52818,52588,52681,52461
1899.6062992125985,27652,8911,27162,27783,26912,25990,27495,27359,27100,27107,25782,27111,27577,27223,26813,23668,50884,50764,50746,50721,50766,33748,34277,34240,31607,31414,50768,50829,51054,50595,50593,34618,31638,34350,33503,31830,50987,50831,50871,50705,50751,50557,52091,54255,54211,53084,54082,52907,54038,53699,53951,54187,40672,39730,28747,34043,36202,36877,38908,31586,42284,35156,45217,45382,41352,37867,29242,28199,27177,35347,34868,25098,22192,55306,18783,25374,24304,12254,21368,40944,43764,43498,42731,43158,42975,18874,23210,20089,18905,21845,26670,25181,20444,25535,24113,24511,20986,22983,29167,23550,25365,39076,39771,38983,23623,39063,41557,33045,35374,33099,32891,30190,33376,33813,34254,30083,30797,19662,19020,19248,20435,18252,18756,50479,43042,51343,50970,40604,50582,38670,38620,53389,48959,51388,52164,50682,50995,16213,19587,19005,18985,20474,16076,18171,35265,37870,37093,34044,35746,34727,32236,40194,40601,40700,39934,40908,40319,39955,39239,38590,39129,37427,37539,38214,28507,26471,27032,28016,24571,26147,26961,26027,13596,15581,16721,16713,18676,16449,39483,44348,41139,41824,42818,43097,36147,32270,33593,34630,36374,41448,40362,37864,41137,40517,39330,17620,13028,17725,17181,22603,59013,57627,57723,57453,57397,57079,8838,19939,7332,7577,12428,43692,43959,43778,43866,42794,41271,41634,40914,39875,40145,53565,53301,19580,53642,52450,53669,53745,53445,53814,53914,54798,54543,54469,54792,54814,54807,16145,16629,13946,20196,21903,45186,45559,44855,41298,42786,43567,18393,18889,19777,19144,18674,40129,39749,40841,39882,37880,39974,36067,36956,37573,33300,35291,15623,13705,14646,54123,14133,8062,36572,43987,30126,44582,33932,42464,35474,44726,37813,33958,41739,29982,42112,34156,34038,40480,37799,33191,29454,31477,37505,31254,31570,36096,38818,36392,35156,36770,31128,36237,37771,51962,51986,51874,51772,51665,51864,52089,51344,52074,51828,51897,51847,51838,51862,51842,52102,52066,52158,52214,52615,52201,52712,52287,52129,51730,52195,52112,52536,52236,52267,52018,52127,51905
1902.755905511811,28002,9099,27578,28114,27245,26229,27823,27732,27379,27427,25958,27378,27999,27554,27158,23906,49406,49273,49262,49237,49289,30534,31113,30985,28556,27923,49279,49346,49525,49102,49113,31551,28430,31241,30383,28568,49512,49348,49391,49227,49275,49066,50252,52801,52766,51424,52644,51015,52549,52152,52474,52735,38509,37697,25929,31337,33754,34991,37315,29684,40742,33507,43288,43468,38485,34786,25516,24247,24445,32982,32404,22887,19258,56034,15999,21937,21372,8992,18145,43255,45150,44894,44143,44519,44350,17995,22767,19510,18099,21316,27560,25953,20971,26318,24707,25123,22087,24219,30068,24633,26265,39469,40233,39435,24096,39553,43571,33358,35533,33471,33308,30463,33724,34317,34599,30270,31057,18566,18277,18925,19863,17545,18003,50201,43233,51087,50637,40610,50306,38735,38897,53331,49004,51372,52115,50689,50976,15711,18699,18212,18106,19921,15124,17598,36213,38803,37914,34877,36745,35658,32937,41080,41539,41660,40897,41862,41220,40868,40148,39471,40007,38433,38526,39091,29224,26988,27713,28623,25062,26662,27490,26565,12367,14684,15664,15763,17234,15516,36361,41090,37756,38665,39616,40083,33422,29769,31176,32059,33518,38353,37462,35041,38298,37745,36698,16457,11981,16576,16258,21842,58362,57566,57653,57387,57312,57026,10349,21152,9020,9076,12948,44566,44805,44687,44721,43718,42135,42463,41786,40739,40995,51938,51668,18343,52062,50568,52235,52274,51986,52335,52402,53401,53123,53034,53404,53426,53418,15526,15416,13229,19552,21099,43126,43100,42433,39062,40515,41033,17544,18697,19272,18752,18171,37955,37490,38650,37856,35613,37897,33440,34399,34777,30254,32575,13060,10836,12166,55009,11677,5254,34610,42150,28236,42764,31915,40646,33697,42910,35932,32131,39879,28069,40184,32220,32057,39674,36521,31992,28341,30161,36486,29951,30198,35900,38748,36395,34947,36771,30723,36168,37578,51757,51784,51675,51558,51455,51657,51886,51172,51880,51626,51685,51634,51633,51640,51627,51925,51896,51971,52030,52428,52017,52504,52105,51951,51544,52014,51944,52351,52043,52093,51828,51951,51726
1905.9055118110236,28347,9263,27923,28420,27606,26438,28141,28071,27665,27746,26126,27638,28434,27876,27493,24118,48444,48304,48296,48271,48326,28202,28820,28645,26352,25369,48308,48378,48526,48129,48152,29353,26109,29014,28147,26231,48548,48379,48421,48261,48308,48088,48933,51812,51788,50272,51671,49573,51520,51077,51471,51744,36810,36078,23760,29104,31716,33562,36092,28256,39536,32293,42135,42327,36090,32158,22808,21727,22367,31121,30425,21308,17067,56755,13879,19197,19154,6417,15668,45490,46636,46382,45656,45997,45824,17199,22192,18805,17287,20713,28392,26710,21521,27070,25275,25748,23172,25443,31030,25792,27217,39857,40670,39897,24578,40024,45569,33648,35684,33805,33716,30730,34088,34820,34888,30436,31274,17296,17470,18592,19293,16780,17170,50019,43517,50927,50408,40679,50125,38864,39181,53340,49096,51419,52133,50752,51017,15085,17715,17350,17246,19362,14166,16918,37243,39841,38778,35809,37845,36636,33671,42058,42558,42698,41933,42894,42203,41874,41156,40428,40935,39505,39616,40036,29923,27581,28450,29392,25671,27336,28118,27210,11329,13837,14720,14859,15887,14575,33219,37778,34419,35447,36433,36893,30772,27339,28635,29448,30714,35218,34456,32201,35374,34936,34000,15329,11024,15445,15325,21022,57740,57572,57650,57389,57301,57040,12131,22577,10809,10782,13710,45511,45704,45633,45626,44704,43014,43323,42692,41649,41888,50780,50534,17164,50924,49181,51244,51252,50984,51300,51366,52449,52155,52036,52460,52479,52467,14937,14297,12701,18862,20388,41402,41049,40431,37235,38689,38878,16737,18351,18731,18392,17555,36295,35761,36957,36338,33943,36312,31416,32356,32542,27848,30385,11131,8600,10497,55895,9984,3103,32770,40390,26491,41057,30037,38918,32009,41220,34173,30408,38163,26326,38343,30423,30208,39175,35565,31136,27571,29218,35790,28981,29206,35978,38914,36621,34937,36998,30562,36324,37584,52016,52046,51937,51813,51710,51920,52149,51472,52153,51891,51941,51892,51900,51886,51881,52205,52178,52242,52302,52700,52289,52748,52376,52228,51806,52287,52227,52619,52308,52369,52094,52228,51999
1909.0551181102362,28741,9472,28238,28755,28046,26673,28503,28428,28014,28114,26344,27951,28943,28249,27870,24361,48087,47944,47937,47913,47964,26944,27596,27397,25179,23960,47942,48011,48148,47764,47798,28221,24872,27858,26986,25016,48186,48011,48050,47894,47939,47713,48229,51361,51349,49719,51237,48689,51026,50552,51014,51288,35738,35044,22340,27532,30256,32718,35346,27406,38766,31613,41839,42040,34314,30147,21312,20831,21121,29912,29088,20521,15801,57503,12618,17379,17844,4730,14148,47636,48214,47956,47261,47586,47389,16514,21460,17980,16492,20022,29154,27448,22114,27791,25826,26400,24216,26654,32059,27021,28225,40251,41091,40372,25063,40471,47533,33945,35851,34135,34140,31009,34507,35332,35138,30629,31468,15908,16619,18203,18720,15982,16267,50002,43986,50927,50359,40894,50107,39148,39523,53456,49269,51565,52257,50907,51158,14335,16652,16447,16428,18757,13263,16128,38365,40988,39706,36870,39046,37652,34440,43135,43658,43817,43044,44010,43276,42979,42261,41468,41915,40637,40803,41056,30614,28279,29257,30338,26416,28184,28875,27989,10543,13043,13921,14026,14661,13649,30106,34470,31194,32215,33311,33581,28210,25001,26005,26821,28005,32096,31391,29373,32399,32112,31256,14274,10183,14371,14391,20130,57192,57652,57719,57464,57370,57128,14234,24256,12698,12738,14732,46547,46681,46636,46607,45775,43930,44239,43649,42626,42843,50180,49987,16066,50307,48396,50761,50746,50513,50778,50880,52013,51712,51547,52031,52040,52023,14377,13343,12388,18136,19771,40147,39578,39021,35973,37473,37270,16016,17832,18157,18034,16837,35296,34719,35910,35473,33037,35358,30171,30997,31045,26285,28895,10047,7200,9829,56780,9234,1801,31167,38829,25011,39577,28417,37397,30520,39775,32656,28887,36705,24868,36717,28885,28609,39084,35069,30759,27263,28776,35529,28478,28731,36394,39374,37125,35191,37502,30710,36761,37854,52762,52791,52682,52561,52451,52674,52898,52263,52914,52642,52687,52643,52658,52624,52624,52961,52931,52990,53048,53449,53036,53464,53118,52980,52534,53031,52980,53356,53049,53114,52835,52980,52743
1912.2047244094488,29257,9813,28596,29194,28630,27011,28979,28873,28495,28600,26686,28390,29600,28747,28358,24707,48352,48209,48201,48177,48221,26841,27523,27298,25113,23779,48198,48261,48407,48024,48067,28240,24798,27847,26976,24993,48443,48262,48295,48142,48185,47957,48165,51457,51459,49781,51346,48408,51077,50590,51113,51371,35400,34722,21718,26760,29504,32541,35151,27188,38500,31528,42393,42600,33256,28867,21102,21581,20820,29449,28497,20613,15558,58307,12346,16628,17562,4062,13711,49702,49873,49606,48944,49276,49034,15971,20592,17080,15748,19255,29856,28179,22773,28497,26388,27093,25217,27864,33158,28321,29293,40662,41508,40863,25553,40893,49455,34283,36058,34498,34606,31322,35013,35868,35376,30893,31662,14500,15771,17743,18157,15198,15339,50178,44702,51112,50520,41317,50282,39650,39962,53695,49535,51824,52504,51166,51413,13508,15562,15558,15684,18104,12480,15266,39587,42241,40720,38081,40347,38703,35253,44306,44836,45012,44225,45211,44438,44175,43457,42593,42953,41824,42077,42155,31320,29109,30153,31457,27313,29200,29784,28920,10034,12313,13285,13293,13582,12772,27073,31220,28128,29018,30283,30220,25738,22770,23342,24215,25430,29040,28325,26591,29418,29300,28498,13334,9485,13399,13484,19174,56749,57795,57852,57601,57507,57279,16680,26210,14698,14979,16002,47685,47752,47708,47677,46944,44904,45229,44672,43684,43872,50156,50044,15095,50227,48249,50792,50762,50582,50775,50953,52101,51802,51578,52123,52117,52094,13876,12627,12305,17409,19258,39456,38806,38318,35383,36967,36326,15429,17168,17575,17667,16065,35049,34463,35612,35354,32994,35126,29822,30444,30407,25697,28231,9955,6770,10263,57666,9540,1481,29894,37570,23890,38419,27141,36181,29326,38666,31473,27652,35591,23784,35410,27699,27353,39457,35127,30949,27498,28915,35772,28539,28856,37175,40156,37934,35749,38305,31200,37504,38424,53951,53978,53867,53758,53635,53876,54089,53501,54118,53835,53880,53842,53863,53810,53812,54148,54112,54171,54224,54631,54213,54608,54289,54162,53685,54202,54158,54520,54223,54283,54006,54162,53914
1915.3543307086616,29980,10382,29096,29821,29424,27545,29650,29493,29186,29280,27234,29039,30481,29450,29038,25241,49181,49042,49030,49007,49039,27852,28560,28284,26116,24775,49021,49074,49245,48852,48901,29368,25844,28932,28071,26105,49261,49077,49101,48952,48993,48765,48688,52041,52060,50404,51940,48710,51619,51138,51709,51935,35842,35184,21887,26862,29543,33064,35550,27607,38768,32053,43704,43913,32960,28375,22136,23833,21499,29768,28695,21591,16344,59185,13111,16987,18339,4462,14393,51718,51595,51316,50686,51043,50741,15593,19648,16182,15109,18453,30530,28926,23527,29218,26998,27848,26192,29105,34325,29695,30422,41105,41935,41374,26059,41294,51343,34698,36330,34932,35134,31687,35623,36441,35639,31269,31888,13202,14999,17236,17626,14489,14464,50534,45688,51469,50877,41974,50635,40394,40520,54044,49885,52187,52861,51521,51771,12691,14531,14756,15063,17438,11882,14409,40912,43589,41837,39443,41737,39797,36128,45554,46076,46268,45463,46486,45675,45442,44728,43798,44053,43058,43415,43328,32083,30089,31158,32735,28368,30366,30859,30011,9795,11669,12815,12686,12674,11985,24170,28082,25251,25918,27377,26900,23361,20662,20730,21683,23016,26102,25326,23896,26489,26535,25771,12546,8957,12575,12648,18188,56425,57976,58025,57777,57687,57469,19458,28436,16820,17529,17488,48915,48918,48853,48835,48211,45951,46302,45766,44828,44977,50664,50650,14315,50641,48704,51282,51244,51134,51239,51522,52657,52371,52077,52683,52651,52626,13488,12207,12457,16736,18862,39374,38784,38371,35508,37202,36107,15024,16436,17036,17305,15323,35587,35029,36105,36011,33836,35648,30410,30760,30678,26144,28460,10924,7368,11801,58559,10937,2208,29011,36688,23183,37646,26262,35340,28496,37953,30688,26761,34876,23124,34498,26917,26498,40296,35780,31743,28315,29663,36546,29207,29605,38312,41253,39046,36622,39397,32028,38546,39303,55480,55502,55389,55297,55158,55421,55617,55079,55662,55368,55415,55384,55410,55339,55342,55663,55616,55680,55726,56139,55717,56076,55784,55670,55156,55697,55657,56005,55728,55774,55505,55673,55408
